sa2_code,dist_nearest_competitor_km,competitors_within_5km,competitors_within_10km
405041126,5.565002575872946,0,2
405041127,9.495601448691094,0,1
405041128,41.01806487527664,0,0
406011129,10.061069347503292,0,0
406011130,8.259009838591982,0,1
406011131,21.028750618689383,0,0
406011132,105.39590578521607,0,0
406011133,3.3189281864136597,1,2
406011134,87.56778408562681,0,0
406011135,330.3229942327233,0,0
406011136,3.0305316666732685,1,1
406011137,7.246446550457824,0,1
406021138,409.1023814689466,0,0
406021139,0.3787666987556863,1,1
406021140,51.79253751860845,0,0
406021141,160.93992238960612,0,0
406021142,3.266127773527863,1,1
406021143,10.184422630877338,0,0
407011144,2.2158447756982693,1,1
407011145,40.89158854808246,0,0
407011146,3.593294920698617,1,1
407011147,9.137581289943784,0,1
407011148,9.344393588894373,0,1
407011149,9.091171748961324,0,1
407021150,2.3025136906533787,2,2
407021151,15.863210364245413,0,0
407021152,1.0910932462091734,1,1
407021154,1.066793642757823,1,1
407021155,17.846376651700492,0,0
407021156,4.171961109777389,1,1
407021157,19.26147597697809,0,0
407021158,8.318090172410335,0,1
407021173,5.814579055680159,0,2
407021174,3.601153158728032,2,2
407031159,2.605521765572406,1,1
407031160,2.2181700471684667,1,1
407031161,20.05243055413644,0,0
407031162,3.1602302171801626,1,1
407031163,18.863488299088257,0,0
407031164,23.246638034564416,0,0
407031165,24.236017091194046,0,0
407031166,25.242944387198666,0,0
407031167,0.5420800572112673,1,1
407031168,6.193580972699076,0,1
407031169,34.47380975303065,0,0
407031170,19.773946013669157,0,0
501011001,18.957672437315445,0,0
501011003,8.054811007736541,0,1
501011004,4.48121487470833,1,1
501011293,4.71948509522842,1,1
501011294,7.833120189289759,0,1
501021005,10.469237143706522,0,0
501021007,23.401426350178713,0,0
501021008,2.778094465305274,2,2
501021009,37.213631769907465,0,0
501021010,20.309762504858536,0,0
501021011,4.543814439804034,1,2
501021012,6.60496001690818,0,2
501021014,2.9538246412032465,1,1
501021015,2.6248901789041543,2,2
501021016,1.298950407295629,1,1
501021251,8.24381150955171,0,2
501021252,12.95153544290394,0,0
501021253,1.1435359568051995,2,2
501021254,4.190927228814393,1,2
501031017,26.075727451511366,0,0
501031018,35.38875008821515,0,0
501031019,3.9298060693093926,1,1
501031020,21.837995579715148,0,0
502011021,22.604482902105282,0,0
502011022,9.918515504501908,0,1
502011023,1.506530899562552,2,2
502011024,4.093667241991532,1,2
502011025,0.38937680218429943,2,2
502011026,6.317602729321006,0,2
502011027,4.682654754170509,1,2
502011028,2.8345966087280923,2,2
502011029,0.9292575580145236,1,1
503011030,5.754239893493476,0,3
503011031,7.9519186737598035,0,4
503011032,7.161373377470209,0,1
503011033,4.274287735683561,1,3
503011034,5.08595946006222,0,1
503011035,6.448091965879444,0,4
503011036,7.667320599192249,0,4
503021037,2.941692865578557,1,3
503021038,2.56487379450971,3,5
503021039,3.0529655202628265,1,5
503021040,1.9536948631358528,3,5
503021042,3.9643366070196855,1,3
503021043,3.0876148376079975,3,3
503021295,2.4693469289177874,1,5
503021296,0.815261860959786,1,3
503021297,0.8283974849543988,1,3
504011044,5.582654806072393,0,5
504011045,6.442397138578444,0,7
504011046,4.380766430998899,1,7
504011047,4.008060930324146,2,6
504011048,2.157253445889715,2,5
504021049,11.790704686741908,0,0
504021050,8.826246530025452,0,2
504021051,4.79278225543044,1,2
504021052,11.9205656049478,0,0
504021053,3.5140541804096332,1,1
504021054,4.405231632723536,1,2
504031055,27.143081187463064,0,0
504031056,3.0473976583113114,2,2
504031057,5.812359652402091,0,3
504031058,24.73811963151107,0,0
504031060,14.07315982123258,0,0
504031061,2.5917444540024865,1,3
504031062,3.572165430889164,1,3
504031063,0.47460304510793194,2,4
504031064,13.855284600820266,0,0
504031065,5.7353621024364125,0,1
504031066,0.2633265051940675,1,1
504031067,8.56131279947849,0,1
504031068,13.683376540128503,0,0
504031069,20.19413140692985,0,0
504031298,12.202244422000629,0,0
504031299,8.997181997945376,0,3
504031300,11.986378945757947,0,0
505011070,2.5124692297614484,1,2
505011071,2.128325413154876,1,2
505011072,3.988926188529026,1,3
505011073,5.830231054473662,0,5
505011074,2.254631507100938,1,2
505011075,1.1943570541929776,1,2
505011076,3.6165454835683484,1,2
505011077,1.6569606896569145,1,2
505011078,4.551165014375285,1,3
505011079,2.239544519574414,1,2
505011080,3.350023783358141,1,2
505011081,1.5112360973533687,1,2
505011082,3.1941022970054647,1,1
505011083,4.3447852782374365,1,2
505021084,4.308097384210229,2,6
505021085,3.692594378966619,2,5
505021087,1.8683460620961323,2,3
505021088,2.7814189447709357,2,3
505021089,5.431607824907953,0,3
505021090,3.30261774778325,2,5
505021091,0.26940710988587385,2,5
505021092,4.809334119471468,1,3
505021093,1.7825033238076875,2,5
505021094,6.980682613740262,0,3
505021095,0.6479596487944486,3,5
505021096,3.1779833846377703,2,3
505021097,2.462495575967752,3,5
505021301,3.598096565563298,3,5
505021302,4.342913022532735,1,5
505031098,3.0117258330524463,2,4
505031099,10.634686646037082,0,0
505031100,6.297136953079325,0,1
505031101,5.745254112613931,0,1
505031102,4.950324578240481,1,5
505031104,5.674711779288258,0,5
505031105,9.764099577901806,0,1
505031106,6.25884136323042,0,1
505031107,8.007863914200852,0,1
505031255,17.11408578856767,0,0
505031256,18.77378436943695,0,0
505031257,30.888140788607913,0,0
505031258,23.621687258597742,0,0
505031303,9.352297678529277,0,4
505031304,5.236004296883212,0,2
505031305,7.500559376706557,0,3
505031306,4.4910684081185615,1,2
506011110,13.080632423927035,0,0
506011111,24.507790314773615,0,0
506011112,9.111611301191008,0,1
506011114,11.593379501775237,0,0
506011115,15.493419069754435,0,0
506011116,16.318586872271972,0,0
506011117,10.52347964229496,0,0
506011307,6.214554866691932,0,1
506011308,9.918131455671032,0,1
506021118,5.182718690985573,0,4
506021119,4.8253989183455674,2,4
506021120,0.29556278028758903,2,4
506021121,4.192710648497706,1,4
506021123,4.5214789331763,1,4
506021309,2.6845382783808107,1,4
506021310,2.823009167862751,2,4
506021311,4.91577031662424,1,3
506031124,3.4863442036713974,1,4
506031125,3.091259295116745,1,2
506031126,0.771892725433584,1,2
506031127,0.6605336813394201,2,3
506031128,2.602885495873658,2,3
506031129,4.383136136952108,1,4
506031130,1.64398267337657,2,3
506031131,3.1463877476359294,1,3
506041132,2.5497166844827226,1,3
506041133,2.8083091452070845,1,2
506041134,7.312129729357924,0,2
506041135,5.755467573683585,0,2
506041136,9.446165609280985,0,2
506041137,3.416447188355593,2,3
506051138,4.144624291159852,2,3
506051139,5.779828890363757,0,4
506051140,1.9279666650029927,1,3
506051141,10.052475930400478,0,0
506061142,9.844681919222275,0,1
506061143,3.823984454142956,1,1
506061144,12.063826261875978,0,0
506071145,6.254962021509535,0,5
506071146,6.643665693044742,0,5
506071147,4.306897052204067,1,5
507011148,9.679921119382062,0,1
507011150,6.137518604097729,0,1
507011151,5.430595197713219,0,2
507011152,8.443676611471107,0,1
507011153,3.8140381170879443,1,1
507011154,3.4898134919882935,1,1
507011155,12.097702264271721,0,0
507011158,5.094142756893175,0,1
507011159,7.851947160463759,0,2
507011160,5.623951869305173,0,1
507011161,11.80128609819217,0,0
507011163,7.92346016312127,0,1
507011259,11.49800335276357,0,0
507011260,6.255932975113464,0,2
507021164,2.5088424710815445,1,1
507021165,18.23233322462053,0,0
507021166,2.083626916815374,1,1
507021167,0.7451708667530906,1,1
507031169,7.241358407398582,0,1
507031170,4.755581129475576,1,1
507031172,9.911616177289824,0,1
507031173,7.289202082569,0,1
507031174,7.578564763387392,0,1
507031261,12.121972734734985,0,0
507041175,6.012656538144787,0,3
507041176,5.682759067741462,0,2
507041177,2.0137524742599315,1,1
507041178,5.610824448237246,0,3
507041179,5.370311389795713,0,3
507041180,5.164355518185626,0,3
507041181,2.87752176122861,1,1
507041182,3.982474177460597,1,2
507041183,1.7304415939210562,1,1
507041184,4.020444846182268,1,2
507051186,0.9507118747114471,1,1
507051187,9.970420915586006,0,1
507051188,5.393115101667258,0,1
507051189,4.180714779837282,1,1
507051190,4.111794373910275,1,1
507051191,10.869516163556316,0,0
507051192,3.606348398121125,1,1
507051193,6.000090823687124,0,1
507051312,8.145057535705796,0,1
507051313,9.600303744669613,0,1
507051314,12.109495798142728,0,0
509011225,47.24724944016222,0,0
509011226,50.63599691790748,0,0
509011227,43.99193080525599,0,0
509011228,22.761954940316535,0,0
509011229,72.76643242363127,0,0
509011230,10.4619827011449,0,0
509011231,30.397562396418802,0,0
509011232,44.555392423913325,0,0
509011233,39.65507737347216,0,0
509011234,14.605341183152207,0,0
509011235,43.27308115557538,0,0
509021236,2.122084111891441,1,1
509021237,25.928285400861878,0,0
509021238,36.69549586459934,0,0
509021239,43.928683842731495,0,0
509021240,41.4094465043707,0,0
509021241,13.880307608169222,0,0
509021242,64.41145683778824,0,0
509021243,21.986246946781012,0,0
509021244,12.047263594200649,0,0
509021245,15.992441111802737,0,0
509031246,21.147597505044452,0,0
509031247,43.00244975691029,0,0
509031248,15.908103628352476,0,0
509031249,5.806079124721327,0,1
509031250,32.61484106402595,0,0
510011262,1.712951079217641,1,1
510011263,144.88253049878094,0,0
510011264,401.68597545130086,0,0
510011265,183.07007959967063,0,0
510011266,81.67663807655822,0,0
510021267,412.6391517569855,0,0
510021268,1.8437701228754677,1,1
510021269,7.300806840718875,0,1
510021270,0.3718182129999899,1,1
510031271,112.27414516187177,0,0
510031272,2.5523061829362512,2,2
510031273,40.30861987597792,0,0
511011274,313.7518400450984,0,0
511011275,282.5274236638023,0,0
511021276,4.916456595773166,1,1
511021277,159.83440198508353,0,0
511031278,0.7828927297754175,1,1
511031279,3.498096597665436,1,1
511031280,6.559231637703302,0,1
511031281,3.09774772241553,1,1
511031282,267.7048259208501,0,0
511031283,519.9240906325118,0,0
511031284,3.0047709313285242,1,1
511041285,1.5920342367883942,1,1
511041286,6.131404942948346,0,1
511041287,11.746355183214687,0,0
511041288,9.436261218615737,0,1
511041289,17.593947305501707,0,0
511041290,301.8787172026306,0,0
511041291,40.759534343182175,0,0
511041292,45.49999942829956,0,0
601011001,11.369640515627506,0,0
601011002,15.071475320166748,0,0
601011003,7.6624115474371735,0,2
601021004,0.9863364926804522,2,4
601021005,7.4244857239761,0,1
601021006,4.387229520816698,1,4
601021007,3.854199694585376,1,2
601021008,2.937662887119668,1,4
601021009,1.630125715927729,1,4
601021010,7.336494178600163,0,3
601021011,5.473452928609491,0,2
601021012,13.887367588340096,0,0
601031013,10.873230795741941,0,0
601031014,7.076246056455947,0,2
601031015,7.317678647569766,0,2
601031016,1.3895287826213445,2,4
601031017,1.7083758577513248,2,4
601031018,3.0293292753963708,2,3
601031019,0.1499544692957841,2,4
601031020,3.6594525497452652,1,1
601031021,1.3607185102405475,2,4
601041022,3.321781408897323,2,2
601041023,4.545283992649231,1,2
601041024,10.060234938720038,0,0
601041025,9.386735097787566,0,2
601041026,3.9486870678187476,2,4
601051027,0.9830343620832991,3,4
601051028,3.3674328140556695,3,4
601051029,3.7916634201246007,1,6
601051030,1.6252976326223851,3,4
601051031,3.3152156291016017,1,6
601051032,5.4503250014776325,0,6
601051033,1.9536818830969873,2,4
601061034,16.431157992243353,0,0
601061035,4.984606670066048,1,1
602011036,0.48263253455504657,2,2
602011037,4.598123074876518,1,2
602011038,0.8658364163994196,2,2
602011039,8.883966452778767,0,2
602011040,2.0386173518172046,2,2
602011041,3.8662416539334368,1,2
602011042,2.5252004447447187,2,2
602011043,4.801190278572367,1,2
602011044,5.620601663424236,0,2
602011045,3.929246726886083,2,2
602011046,7.064824146444478,0,2
602011047,2.7513645345735283,2,2
602011048,5.275069891031089,0,2
602011049,2.7853842710609467,2,2
602011050,8.626901167035832,0,2
602011051,2.4776949627127443,2,2
602011052,7.697444421783891,0,2
602021053,18.843927352283867,0,0
602021054,28.71517631661508,0,0
602021055,5.777420512728052,0,1
602021056,13.509265347482575,0,0
602021057,4.071767458565635,1,1
602031058,18.827429595356804,0,0
602031059,23.23069234353974,0,0
602031060,19.91818873756656,0,0
602031061,54.750018715954816,0,0
602031062,18.577769863375146,0,0
602031064,19.742052122078444,0,0
602031099,125.54914466391045,0,0
602031100,20.34982383893931,0,0
603011065,71.53007075707188,0,0
603011066,20.67928995927237,0,0
603011067,40.094868193236294,0,0
603011068,51.04169346723571,0,0
603021069,22.67704153069843,0,0
603021070,2.652455619925478,1,1
603021071,15.347300103582649,0,0
603021072,10.3389360176621,0,0
603031073,37.58596969042362,0,0
603031074,17.428864019001455,0,0
604011075,2.284765879782401,1,1
604011076,23.071180450831726,0,0
604011077,1.0362451425518626,1,1
604011078,5.084756986942802,0,1
604011079,11.892854739053316,0,0
604011080,3.452359054910265,1,1
604011081,10.293960830091361,0,0
604011082,1.6326145236022283,1,1
604011083,4.8669696971517125,1,1
604011084,17.693716064197986,0,0
604021085,0.5508853741297941,2,3
604021086,2.9179272548900332,2,3
604021087,9.625251591778143,0,1
604021088,2.690736192701095,2,3
604021089,6.719333283161175,0,1
604021090,5.368578417865027,0,3
604021091,31.2294634573616,0,0
604021092,7.848654852003198,0,3
604031093,13.857748132035166,0,0
604031094,28.136270076377496,0,0
604031095,1.4938933925973759,1,1
604031096,50.884042183280755,0,0
604031097,97.26933907937669,0,0
604031098,112.51022807510864,0,0
701011001,2.650917866692222,1,1
701011002,4.38849716146065,1,1
701011003,5.10315786968897,0,1
701011004,3.703751989537456,1,1
701011005,5.546603895929059,0,1
701011006,2.748124987011655,1,1
701011007,2.8799652269938236,1,1
701011008,3.2242892010857904,1,1
701011009,0.43936135857182507,1,1
701021010,5.969089305099153,0,1
701021011,5.099399787070054,0,1
701021012,7.239585845892736,0,1
701021013,6.907655787609441,0,1
701021014,8.81247654717286,0,1
701021015,2.581143424537797,1,1
701021016,4.6513934204158875,1,1
701021017,7.587481058667127,0,1
701021018,4.922735890235547,1,1
701021019,6.093928672321154,0,1
701021020,7.2425314932122475,0,1
701021021,9.683596274351572,0,1
701021022,4.81707142543523,1,1
701021023,4.699232574056463,1,1
701021024,5.073351269487347,0,1
701021025,6.052497916104754,0,1
701021026,6.0189830527603,0,1
701021027,8.307421429297932,0,1
701021028,6.024675347525742,0,1
701021029,7.117687663548216,0,1
701021030,6.11197932016132,0,1
701031031,18.84520963827262,0,0
701031032,20.7528945426276,0,0
701031033,32.558772366110674,0,0
701031034,15.960537268071564,0,0
701031035,11.058513930605029,0,0
701041036,15.012572786222233,0,0
701041037,12.71745071498882,0,0
701041038,11.060435922893417,0,0
701041039,13.604056085617543,0,0
701041040,13.657945833874598,0,0
701041041,14.149561444439032,0,0
701041042,15.425053108612287,0,0
701041043,15.272474834287713,0,0
701041044,14.04419478780056,0,0
702011045,2.432908993740644,1,1
702011046,3.7037822933142266,1,1
702011047,4.352617443970516,1,1
702011048,5.2663819053023255,0,1
702011049,3.5649281504198735,1,1
702011050,162.95957940376817,0,0
702011051,9.062037577172497,0,1
702011052,179.4719975535738,0,0
702011053,420.6162406458407,0,0
702011054,240.4747915249333,0,0
702021055,99.00861100028027,0,0
702021056,1.0559037983795119,1,1
702031057,89.82622980550849,0,0
702031058,148.40893069198665,0,0
702031059,203.5758892887164,0,0
702031060,97.23927444835645,0,0
702031061,277.79826016049964,0,0
702041062,469.51985182279503,0,0
702041063,408.7221508127304,0,0
702041064,549.7753675651051,0,0
702051065,135.9608676976155,0,0
702051066,419.1225960337962,0,0
702051067,26.470283632475223,0,0
702051068,215.06594255902093,0,0
801011001,7.925046850176888,0,1
801011002,7.4606428233819635,0,1
801011003,6.165261239984174,0,1
801011004,9.886000286323766,0,1
801011005,9.011066432055681,0,1
801011006,11.260390590870974,0,0
801011007,6.698780550257482,0,1
801011008,8.632868025085665,0,1
801011009,8.962275478557238,0,1
801011010,9.014672718965427,0,1
801011011,4.237081364219688,1,1
801011012,7.799575233866249,0,1
801011013,10.552080167402456,0,0
801011014,10.816943518154162,0,0
801011015,12.004074503817561,0,0
801011016,3.7373938439532117,1,1
801011017,10.132756345562933,0,0
801011018,5.279129678819568,0,1
801011019,11.947635272162811,0,0
801011020,8.647179256460417,0,1
801011021,6.038958549547326,0,1
801011022,8.039070180887908,0,1
801011023,9.073004456464677,0,1
801011024,9.853384253969162,0,1
801011025,7.174104080940855,0,1
801011026,9.636922107007333,0,1
801011111,12.300539690312375,0,0
801011142,15.085230926276349,0,0
801011143,14.440128220162887,0,0
801011144,13.39176818216991,0,0
801031031,6.690615658851815,0,3
801031032,7.164691077357783,0,2
801031113,4.037587361501304,1,3
801031114,3.0253168569664473,1,3
801031115,6.6486208974271,0,4
801041034,4.479919321123031,1,1
801041035,5.79599902799803,0,1
801041036,6.303848498176855,0,1
801041037,3.2407717036196195,1,1
801041038,4.450656658120596,1,1
801041039,0.9633698727273587,1,1
801041040,2.4429221948411657,1,1
801041043,8.440284640941814,0,1
801041044,1.5904470395306727,1,1
801041045,1.3895253407041868,1,1
801041046,4.833054673723397,1,1
801041047,4.776749306275617,1,1
801041048,2.5886810779350755,1,1
801041116,4.074177022089701,1,1
801041117,7.346675806613909,0,1
801041118,6.604025806589191,0,1
801041119,1.9965432464585304,1,1
801041120,5.973978840922893,0,1
801041121,7.532048782790314,0,1
801041122,2.7546772059193474,1,1
801051049,7.451920999218419,0,2
801051050,6.040364292789567,0,2
801051051,7.000954744640712,0,2
801051053,6.55730561326232,0,2
801051054,4.9714909086829655,1,2
801051055,3.9876435448970935,1,2
801051056,4.98157520135903,1,2
801051057,3.682515470560144,1,1
801051058,6.027569931238133,0,2
801051060,6.944352395372101,0,2
801051061,3.338223507294064,1,1
801051123,8.512895303349218,0,2
801051124,4.9082244427800905,1,2
801051125,3.2552266214083065,1,3
801051126,4.915849225679367,1,2
801051127,5.797969603510193,0,2
801051128,3.909087158814996,1,3
801061062,6.6922508093624815,0,1
801061063,4.7841637726781485,1,1
801061064,3.562571370681692,1,3
801061066,6.620768478610979,0,2
801061067,2.694083964578731,1,3
801061068,5.005184530050839,0,1
801061069,5.131077207465773,0,1
801061070,7.462574760570578,0,1
801061129,4.118074424619731,1,1
801061130,0.6881736447659347,1,3
801061131,2.9531014883609856,1,3
801071071,17.665684199971214,0,0
801071072,14.890338413762938,0,0
801071073,14.200475592579913,0,0
801071074,11.669842237554455,0,0
801071075,16.207947245025984,0,0
801071076,9.994062419543551,0,1
801071077,10.519338111538035,0,0
801071078,16.745090720311413,0,0
801071079,11.34417478634361,0,0
801071080,14.218885861909826,0,0
801071081,13.594163958311993,0,0
801071082,12.65779338471441,0,0
801071083,9.707226005655164,0,1
801071084,12.662445525602786,0,0
801071085,9.780312462263623,0,1
801071086,12.84846359153867,0,0
801071087,12.681304509069594,0,0
801071088,14.686067527472987,0,0
801071089,20.86667556259829,0,0
801071090,11.141517170454426,0,0
801071132,15.077095331319484,0,0
801081091,13.048529548581145,0,0
801081092,13.144372845408029,0,0
801081093,11.517997269668482,0,0
801081094,11.857721651639142,0,0
801081095,12.781954305551892,0,0
801081096,11.828883850257977,0,0
801081097,10.792026904135735,0,0
801081098,10.692989145655844,0,0
801081133,9.624507278217818,0,1
801091099,9.534672384724745,0,1
801091100,8.96138820721522,0,1
801091101,8.595305758574574,0,1
801091102,6.39923450001705,0,1
801091103,7.431004700518021,0,1
801091104,7.2817124933723925,0,1
801091105,9.435200979848522,0,1
801091106,8.194449362326049,0,1
801091107,6.4845940917997025,0,1
801091108,9.353888835691794,0,1
801091109,8.103947721018924,0,1
801091110,9.538077335063033,0,1
801101134,10.425291910882597,0,0
801101135,12.196390246946644,0,0
801101136,14.139669558190961,0,0
801101137,12.693762160774043,0,0
801101139,12.976853345483459,0,0
801101145,11.8720487048614,0,0
801101146,12.353185603298908,0,0
801111140,20.857229717133944,0,0
801111141,40.318297769325206,0,0
901011001,1561.775451223729,0,0
901021002,2131.5095204240283,0,0
901031003,11.64857189943345,0,0
901041004,1400.424522763376,0,0
